1626,6,461
1627,0,-41
1628,2,157
1629,1,81
1630,6,477
1631,0,12
1632,2,157
1633,0,-59
1634,6,461
1635,1,81
1636,4,309
1637,1,81
1638,10,765
1639,0,5
1640,24,1845
1641,5,402
1642,5,395
1643,12,914
1644,2,157
1645,0,-60
1646,9,691
1647,1,98
1648,6,461
1649,5,385
1650,13,993
1651,13,1009
1652,0,5
1653,2,157
1654,0,-61
1655,0,5
1656,8,613
1657,11,842
1658,14,1069
1659,2,157
1660,1,81
1661,1,81
1662,30,2295
1663,1,81
1664,1,81
1665,11,841
1666,0,5
1667,1,99
1668,5,385
1669,1,81
1670,13,1006
1671,9,689
